Hour,Date,X,Y,Z,,,,
,07/05/2025  02:10:00 p. m.,Magnetic Field in Z-Axis : 65476,,,,,,
,07/05/2025  02:20:00 p. m.,Magnetic Field in X-Axis : 65426,,,,,,
,07/05/2025  02:20:00 p. m.,Magnetic Field in Y-Axis : 65358,,,,,,
,07/05/2025  02:20:00 p. m.,Magnetic Field in Z-Axis : 65467,,,,,,
,07/05/2025  02:30:00 p. m.,Magnetic Field in X-Axis : 65402,,,,,,
,07/05/2025  02:30:00 p. m.,Magnetic Field in Y-Axis : 65353,,,,,,
,07/05/2025  02:30:00 p. m.,Magnetic Field in Z-Axis : 65418,,,,,,
,07/05/2025  02:40:00 p. m.,Magnetic Field in X-Axis : 65414,,,,,,
,07/05/2025  02:40:00 p. m.,Magnetic Field in Y-Axis : 65343,,,,,,
,07/05/2025  02:40:00 p. m.,Magnetic Field in Z-Axis : 65385,,,,,,
,07/05/2025  02:50:00 p. m.,Magnetic Field in X-Axis : 65404,,,,,,
,07/05/2025  02:50:00 p. m.,Magnetic Field in Y-Axis : 65352,,,,,,
,07/05/2025  02:50:00 p. m.,Magnetic Field in Z-Axis : 65399,,,,,,
,07/05/2025  03:00:00 p. m.,Magnetic Field in X-Axis : 65414,,,,,,
,07/05/2025  03:00:00 p. m.,Magnetic Field in Y-Axis : 65339,,,,,,
,07/05/2025  03:00:00 p. m.,Magnetic Field in Z-Axis : 65446,,,,,,
,07/05/2025  03:10:00 p. m.,Magnetic Field in X-Axis : 65402,,,,,,
,07/05/2025  03:10:00 p. m.,Magnetic Field in Y-Axis : 65336,,,,,,
,07/05/2025  03:10:00 p. m.,Magnetic Field in Z-Axis : 65425,,,,,,
,07/05/2025  03:20:00 p. m.,Magnetic Field in X-Axis : 65426,,,,,,
,07/05/2025  03:20:00 p. m.,Magnetic Field in Y-Axis : 65353,,,,,,
,07/05/2025  03:20:00 p. m.,Magnetic Field in Z-Axis : 65436,,,,,,
,07/05/2025  03:30:00 p. m.,Magnetic Field in X-Axis : 65425,,,,,,
,07/05/2025  03:30:00 p. m.,Magnetic Field in Y-Axis : 65321,,,,,,
,07/05/2025  03:30:00 p. m.,Magnetic Field in Z-Axis : 65436,,,,,,
,07/05/2025  03:40:00 p. m.,Magnetic Field in X-Axis : 65408,,,,,,
,07/05/2025  03:40:00 p. m.,Magnetic Field in Y-Axis : 65359,,,,,,
,07/05/2025  03:40:00 p. m.,Magnetic Field in Z-Axis : 65380,,,,,,
,07/05/2025  03:50:00 p. m.,Magnetic Field in X-Axis : 65400,,,,,,
,07/05/2025  03:50:00 p. m.,Magnetic Field in Y-Axis : 65344,,,,,,
,07/05/2025  03:50:00 p. m.,Magnetic Field in Z-Axis : 65424,,,,,,
,07/05/2025  04:00:00 p. m.,Magnetic Field in X-Axis : 65410,,,,,,
,07/05/2025  04:00:00 p. m.,Magnetic Field in Y-Axis : 65359,,,,,,
,07/05/2025  04:00:00 p. m.,Magnetic Field in Z-Axis : 65405,,,,,,
,07/05/2025  04:10:00 p. m.,Magnetic Field in X-Axis : 65424,,,,,,
,07/05/2025  04:10:00 p. m.,Magnetic Field in Y-Axis : 65358,,,,,,
,07/05/2025  04:10:00 p. m.,Magnetic Field in Z-Axis : 65398,,,,,,
,07/05/2025  04:20:00 p. m.,Magnetic Field in X-Axis : 65402,,,,,,
,07/05/2025  04:20:00 p. m.,Magnetic Field in Y-Axis : 65356,,,,,,
,07/05/2025  04:20:00 p. m.,Magnetic Field in Z-Axis : 65471,,,,,,
,07/05/2025  04:30:00 p. m.,Magnetic Field in X-Axis : 65411,,,,,,
,07/05/2025  04:30:00 p. m.,Magnetic Field in Y-Axis : 65349,,,,,,
,07/05/2025  04:30:00 p. m.,Magnetic Field in Z-Axis : 65465,,,,,,
,07/05/2025  04:40:00 p. m.,Magnetic Field in X-Axis : 65401,,,,,,
,07/05/2025  04:40:00 p. m.,Magnetic Field in Y-Axis : 65331,,,,,,
,07/05/2025  04:40:00 p. m.,Magnetic Field in Z-Axis : 65382,,,,,,
,07/05/2025  04:50:00 p. m.,Magnetic Field in X-Axis : 65404,,,,,,
,07/05/2025  04:50:00 p. m.,Magnetic Field in Y-Axis : 65336,,,,,,
,07/05/2025  04:50:00 p. m.,Magnetic Field in Z-Axis : 65437,,,,,,
,07/05/2025  05:00:00 p. m.,Magnetic Field in X-Axis : 65424,,,,,,
,07/05/2025  05:00:00 p. m.,Magnetic Field in Y-Axis : 65331,,,,,,
,07/05/2025  05:00:00 p. m.,Magnetic Field in Z-Axis : 65425,,,,,,
,07/05/2025  05:10:00 p. m.,Magnetic Field in X-Axis : 65415,,,,,,
,07/05/2025  05:10:00 p. m.,Magnetic Field in Y-Axis : 65343,,,,,,
,07/05/2025  05:10:00 p. m.,Magnetic Field in Z-Axis : 65446,,,,,,
,07/05/2025  05:20:00 p. m.,Magnetic Field in X-Axis : 65407,,,,,,
,07/05/2025  05:20:00 p. m.,Magnetic Field in Y-Axis : 65350,,,,,,
,07/05/2025  05:20:00 p. m.,Magnetic Field in Z-Axis : 65384,,,,,,
,07/05/2025  05:30:00 p. m.,Magnetic Field in X-Axis : 65416,,,,,,
,07/05/2025  05:30:00 p. m.,Magnetic Field in Y-Axis : 65342,,,,,,
,07/05/2025  05:30:00 p. m.,Magnetic Field in Z-Axis : 65464,,,,,,
,07/05/2025  05:40:00 p. m.,Magnetic Field in X-Axis : 65421,,,,,,
,07/05/2025  05:40:00 p. m.,Magnetic Field in Y-Axis : 65335,,,,,,
,07/05/2025  05:40:00 p. m.,Magnetic Field in Z-Axis : 65433,,,,,,
,07/05/2025  05:50:00 p. m.,Magnetic Field in X-Axis : 65407,,,,,,
,07/05/2025  05:50:00 p. m.,Magnetic Field in Y-Axis : 65344,,,,,,
,07/05/2025  05:50:00 p. m.,Magnetic Field in Z-Axis : 65445,,,,,,
,07/05/2025  06:00:00 p. m.,Magnetic Field in X-Axis : 65424,,,,,,
,07/05/2025  06:00:00 p. m.,Magnetic Field in Y-Axis : 65331,,,,,,
,07/05/2025  06:00:00 p. m.,Magnetic Field in Z-Axis : 65378,,,,,,
,07/05/2025  06:10:00 p. m.,Magnetic Field in X-Axis : 65426,,,,,,
,07/05/2025  06:10:00 p. m.,Magnetic Field in Y-Axis : 65345,,,,,,
,07/05/2025  06:10:00 p. m.,Magnetic Field in Z-Axis : 65468,,,,,,
,07/05/2025  06:20:00 p. m.,Magnetic Field in X-Axis : 65412,,,,,,
,07/05/2025  06:20:00 p. m.,Magnetic Field in Y-Axis : 65345,,,,,,
,07/05/2025  06:20:00 p. m.,Magnetic Field in Z-Axis : 65410,,,,,,
,07/05/2025  06:30:00 p. m.,Magnetic Field in X-Axis : 65431,,,,,,
,07/05/2025  06:30:00 p. m.,Magnetic Field in Y-Axis : 65329,,,,,,
,07/05/2025  06:30:00 p. m.,Magnetic Field in Z-Axis : 65379,,,,,,
,07/05/2025  06:40:00 p. m.,Magnetic Field in X-Axis : 65406,,,,,,
,07/05/2025  06:40:00 p. m.,Magnetic Field in Y-Axis : 65336,,,,,,
,07/05/2025  06:40:00 p. m.,Magnetic Field in Z-Axis : 65386,,,,,,
,07/05/2025  06:50:00 p. m.,Magnetic Field in X-Axis : 65425,,,,,,
,07/05/2025  06:50:00 p. m.,Magnetic Field in Y-Axis : 65340,,,,,,
,07/05/2025  06:50:00 p. m.,Magnetic Field in Z-Axis : 65449,,,,,,
,07/05/2025  07:00:00 p. m.,Magnetic Field in X-Axis : 65425,,,,,,
,07/05/2025  07:00:00 p. m.,Magnetic Field in Y-Axis : 65326,,,,,,
,07/05/2025  07:00:00 p. m.,Magnetic Field in Z-Axis : 65377,,,,,,
,07/05/2025  07:10:00 p. m.,Magnetic Field in X-Axis : 65414,,,,,,
,07/05/2025  07:10:00 p. m.,Magnetic Field in Y-Axis : 65326,,,,,,
,07/05/2025  07:10:00 p. m.,Magnetic Field in Z-Axis : 65372,,,,,,
,07/05/2025  07:20:00 p. m.,Magnetic Field in X-Axis : 65418,,,,,,
,07/05/2025  07:20:00 p. m.,Magnetic Field in Y-Axis : 65327,,,,,,
,07/05/2025  07:20:00 p. m.,Magnetic Field in Z-Axis : 65477,,,,,,
,07/05/2025  07:30:00 p. m.,Magnetic Field in X-Axis : 65426,,,,,,
,07/05/2025  07:30:00 p. m.,Magnetic Field in Y-Axis : 65342,,,,,,
,07/05/2025  07:30:00 p. m.,Magnetic Field in Z-Axis : 65456,,,,,,
,07/05/2025  07:40:00 p. m.,Magnetic Field in X-Axis : 65417,,,,,,
,07/05/2025  07:40:00 p. m.,Magnetic Field in Y-Axis : 65350,,,,,,
,07/05/2025  07:40:00 p. m.,Magnetic Field in Z-Axis : 65457,,,,,,
,07/05/2025  07:50:00 p. m.,Magnetic Field in X-Axis : 65419,,,,,,
,07/05/2025  07:50:00 p. m.,Magnetic Field in Y-Axis : 65358,,,,,,
,07/05/2025  07:50:00 p. m.,Magnetic Field in Z-Axis : 65462,,,,,,
,07/05/2025  08:00:00 p. m.,Magnetic Field in X-Axis : 65417,,,,,,
,07/05/2025  08:00:00 p. m.,Magnetic Field in Y-Axis : 65358,,,,,,
,07/05/2025  08:00:00 p. m.,Magnetic Field in Z-Axis : 65380,,,,,,
,07/05/2025  08:10:00 p. m.,Magnetic Field in X-Axis : 65413,,,,,,
,07/05/2025  08:10:00 p. m.,Magnetic Field in Y-Axis : 65350,,,,,,
,07/05/2025  08:10:00 p. m.,Magnetic Field in Z-Axis : 65387,,,,,,
,07/05/2025  08:20:00 p. m.,Magnetic Field in X-Axis : 65402,,,,,,
,07/05/2025  08:20:00 p. m.,Magnetic Field in Y-Axis : 65353,,,,,,
,07/05/2025  08:20:00 p. m.,Magnetic Field in Z-Axis : 65366,,,,,,
,07/05/2025  08:30:00 p. m.,Magnetic Field in X-Axis : 65404,,,,,,
,07/05/2025  08:30:00 p. m.,Magnetic Field in Y-Axis : 65359,,,,,,
,07/05/2025  08:30:00 p. m.,Magnetic Field in Z-Axis : 65453,,,,,,
,07/05/2025  08:40:00 p. m.,Magnetic Field in X-Axis : 65422,,,,,,
,07/05/2025  08:40:00 p. m.,Magnetic Field in Y-Axis : 65342,,,,,,
,07/05/2025  08:40:00 p. m.,Magnetic Field in Z-Axis : 65471,,,,,,
,07/05/2025  08:50:00 p. m.,Magnetic Field in X-Axis : 65406,,,,,,
,07/05/2025  08:50:00 p. m.,Magnetic Field in Y-Axis : 65334,,,,,,
,07/05/2025  08:50:00 p. m.,Magnetic Field in Z-Axis : 65476,,,,,,
,07/05/2025  09:00:00 p. m.,Magnetic Field in X-Axis : 65403,,,,,,
,07/05/2025  09:00:00 p. m.,Magnetic Field in Y-Axis : 65348,,,,,,
,07/05/2025  09:00:00 p. m.,Magnetic Field in Z-Axis : 65449,,,,,,
,07/05/2025  09:10:00 p. m.,Magnetic Field in X-Axis : 65424,,,,,,
,07/05/2025  09:10:00 p. m.,Magnetic Field in Y-Axis : 65332,,,,,,
,07/05/2025  09:10:00 p. m.,Magnetic Field in Z-Axis : 65445,,,,,,
,07/05/2025  09:20:00 p. m.,Magnetic Field in X-Axis : 65400,,,,,,
,07/05/2025  09:20:00 p. m.,Magnetic Field in Y-Axis : 65335,,,,,,
,07/05/2025  09:20:00 p. m.,Magnetic Field in Z-Axis : 65472,,,,,,
,07/05/2025  09:30:00 p. m.,Magnetic Field in X-Axis : 65409,,,,,,
,07/05/2025  09:30:00 p. m.,Magnetic Field in Y-Axis : 65321,,,,,,
,07/05/2025  09:30:00 p. m.,Magnetic Field in Z-Axis : 65418,,,,,,
,07/05/2025  09:40:00 p. m.,Magnetic Field in X-Axis : 65402,,,,,,
,07/05/2025  09:40:00 p. m.,Magnetic Field in Y-Axis : 65353,,,,,,
,07/05/2025  09:40:00 p. m.,Magnetic Field in Z-Axis : 65393,,,,,,
,07/05/2025  09:50:00 p. m.,Magnetic Field in X-Axis : 65426,,,,,,
,07/05/2025  09:50:00 p. m.,Magnetic Field in Y-Axis : 65332,,,,,,
,07/05/2025  09:50:00 p. m.,Magnetic Field in Z-Axis : 65376,,,,,,
,07/05/2025  10:00:00 p. m.,Magnetic Field in X-Axis : 65417,,,,,,
,07/05/2025  10:00:00 p. m.,Magnetic Field in Y-Axis : 65351,,,,,,
,07/05/2025  10:00:00 p. m.,Magnetic Field in Z-Axis : 65459,,,,,,
,07/05/2025  10:10:00 p. m.,Magnetic Field in X-Axis : 65402,,,,,,
,07/05/2025  10:10:00 p. m.,Magnetic Field in Y-Axis : 65358,,,,,,
,07/05/2025  10:10:00 p. m.,Magnetic Field in Z-Axis : 65409,,,,,,
,07/05/2025  10:20:00 p. m.,Magnetic Field in X-Axis : 65419,,,,,,
,07/05/2025  10:20:00 p. m.,Magnetic Field in Y-Axis : 65348,,,,,,
,07/05/2025  10:20:00 p. m.,Magnetic Field in Z-Axis : 65425,,,,,,
,07/05/2025  10:30:00 p. m.,Magnetic Field in X-Axis : 65416,,,,,,
,07/05/2025  10:30:00 p. m.,Magnetic Field in Y-Axis : 65348,,,,,,
,07/05/2025  10:30:00 p. m.,Magnetic Field in Z-Axis : 65425,,,,,,
,07/05/2025  10:40:00 p. m.,Magnetic Field in X-Axis : 65420,,,,,,
,07/05/2025  10:40:00 p. m.,Magnetic Field in Y-Axis : 65335,,,,,,
,07/05/2025  10:40:00 p. m.,Magnetic Field in Z-Axis : 65419,,,,,,
,07/05/2025  10:50:00 p. m.,Magnetic Field in X-Axis : 65411,,,,,,
,07/05/2025  10:50:00 p. m.,Magnetic Field in Y-Axis : 65329,,,,,,
,07/05/2025  10:50:00 p. m.,Magnetic Field in Z-Axis : 65393,,,,,,
,07/05/2025  11:00:00 p. m.,Magnetic Field in X-Axis : 65424,,,,,,
,07/05/2025  11:00:00 p. m.,Magnetic Field in Y-Axis : 65358,,,,,,
,07/05/2025  11:00:00 p. m.,Magnetic Field in Z-Axis : 65447,,,,,,
,07/05/2025  11:10:00 p. m.,Magnetic Field in X-Axis : 65404,,,,,,
,07/05/2025  11:10:00 p. m.,Magnetic Field in Y-Axis : 65320,,,,,,
,07/05/2025  11:10:00 p. m.,Magnetic Field in Z-Axis : 65457,,,,,,
,07/05/2025  11:20:00 p. m.,Magnetic Field in X-Axis : 65416,,,,,,
,07/05/2025  11:20:00 p. m.,Magnetic Field in Y-Axis : 65322,,,,,,
,07/05/2025  11:20:00 p. m.,Magnetic Field in Z-Axis : 65408,,,,,,
,07/05/2025  11:30:00 p. m.,Magnetic Field in X-Axis : 65413,,,,,,
,07/05/2025  11:30:00 p. m.,Magnetic Field in Y-Axis : 65349,,,,,,
,07/05/2025  11:30:00 p. m.,Magnetic Field in Z-Axis : 65477,,,,,,
,07/05/2025  11:40:00 p. m.,Magnetic Field in X-Axis : 65403,,,,,,
,07/05/2025  11:40:00 p. m.,Magnetic Field in Y-Axis : 65337,,,,,,
,07/05/2025  11:40:00 p. m.,Magnetic Field in Z-Axis : 65425,,,,,,
,07/05/2025  11:50:00 p. m.,Magnetic Field in X-Axis : 65404,,,,,,
,07/05/2025  11:50:00 p. m.,Magnetic Field in Y-Axis : 65344,,,,,,
,07/05/2025  11:50:00 p. m.,Magnetic Field in Z-Axis : 65411,,,,,,
,08/05/2025  12:00:00 a. m.,Magnetic Field in X-Axis : 65400,,,,,,
,08/05/2025  12:00:00 a. m.,Magnetic Field in Y-Axis : 65334,,,,,,
,08/05/2025  12:00:00 a. m.,Magnetic Field in Z-Axis : 65436,,,,,,
,08/05/2025  12:10:00 a. m.,Magnetic Field in X-Axis : 65414,,,,,,
,08/05/2025  12:10:00 a. m.,Magnetic Field in Y-Axis : 65343,,,,,,
,08/05/2025  12:10:00 a. m.,Magnetic Field in Z-Axis : 65431,,,,,,
,08/05/2025  12:20:00 a. m.,Magnetic Field in X-Axis : 65411,,,,,,
,08/05/2025  12:20:00 a. m.,Magnetic Field in Y-Axis : 65356,,,,,,
,08/05/2025  12:20:00 a. m.,Magnetic Field in Z-Axis : 65424,,,,,,
,08/05/2025  12:30:00 a. m.,Magnetic Field in X-Axis : 65404,,,,,,
,08/05/2025  12:30:00 a. m.,Magnetic Field in Y-Axis : 65325,,,,,,
,08/05/2025  12:30:00 a. m.,Magnetic Field in Z-Axis : 65402,,,,,,
,08/05/2025  12:40:00 a. m.,Magnetic Field in X-Axis : 65423,,,,,,
,08/05/2025  12:40:00 a. m.,Magnetic Field in Y-Axis : 65343,,,,,,
,08/05/2025  12:40:00 a. m.,Magnetic Field in Z-Axis : 65374,,,,,,
,08/05/2025  12:50:00 a. m.,Magnetic Field in X-Axis : 65429,,,,,,
,08/05/2025  12:50:00 a. m.,Magnetic Field in Y-Axis : 65332,,,,,,
,08/05/2025  12:50:00 a. m.,Magnetic Field in Z-Axis : 65461,,,,,,
,08/05/2025  01:00:00 a. m.,Magnetic Field in X-Axis : 65424,,,,,,
,08/05/2025  01:00:00 a. m.,Magnetic Field in Y-Axis : 65326,,,,,,
,08/05/2025  01:00:00 a. m.,Magnetic Field in Z-Axis : 65415,,,,,,
,08/05/2025  01:10:00 a. m.,Magnetic Field in X-Axis : 65403,,,,,,
,08/05/2025  01:10:00 a. m.,Magnetic Field in Y-Axis : 65327,,,,,,
,08/05/2025  01:10:00 a. m.,Magnetic Field in Z-Axis : 65383,,,,,,
,08/05/2025  01:20:00 a. m.,Magnetic Field in X-Axis : 65428,,,,,,
,08/05/2025  01:20:00 a. m.,Magnetic Field in Y-Axis : 65329,,,,,,
,08/05/2025  01:20:00 a. m.,Magnetic Field in Z-Axis : 65470,,,,,,
,08/05/2025  01:30:00 a. m.,Magnetic Field in X-Axis : 65401,,,,,,
,08/05/2025  01:30:00 a. m.,Magnetic Field in Y-Axis : 65345,,,,,,
,08/05/2025  01:30:00 a. m.,Magnetic Field in Z-Axis : 65404,,,,,,
,08/05/2025  01:40:00 a. m.,Magnetic Field in X-Axis : 65416,,,,,,
,08/05/2025  01:40:00 a. m.,Magnetic Field in Y-Axis : 65322,,,,,,
,08/05/2025  01:40:00 a. m.,Magnetic Field in Z-Axis : 65369,,,,,,
,08/05/2025  01:50:00 a. m.,Magnetic Field in X-Axis : 65404,,,,,,
,08/05/2025  01:50:00 a. m.,Magnetic Field in Y-Axis : 65324,,,,,,
,08/05/2025  01:50:00 a. m.,Magnetic Field in Z-Axis : 65417,,,,,,
,08/05/2025  02:00:00 a. m.,Magnetic Field in X-Axis : 65414,,,,,,
,08/05/2025  02:00:00 a. m.,Magnetic Field in Y-Axis : 65342,,,,,,
,08/05/2025  02:00:00 a. m.,Magnetic Field in Z-Axis : 65412,,,,,,
,08/05/2025  02:10:00 a. m.,Magnetic Field in X-Axis : 65408,,,,,,
,08/05/2025  02:10:00 a. m.,Magnetic Field in Y-Axis : 65354,,,,,,
,08/05/2025  02:10:00 a. m.,Magnetic Field in Z-Axis : 65383,,,,,,
,08/05/2025  02:20:00 a. m.,Magnetic Field in X-Axis : 65425,,,,,,
,08/05/2025  02:20:00 a. m.,Magnetic Field in Y-Axis : 65354,,,,,,
,08/05/2025  02:20:00 a. m.,Magnetic Field in Z-Axis : 65413,,,,,,
,08/05/2025  02:30:00 a. m.,Magnetic Field in X-Axis : 65417,,,,,,
,08/05/2025  02:30:00 a. m.,Magnetic Field in Y-Axis : 65336,,,,,,
,08/05/2025  02:30:00 a. m.,Magnetic Field in Z-Axis : 65451,,,,,,
,08/05/2025  02:40:00 a. m.,Magnetic Field in X-Axis : 65402,,,,,,
,08/05/2025  02:40:00 a. m.,Magnetic Field in Y-Axis : 65351,,,,,,
,08/05/2025  02:40:00 a. m.,Magnetic Field in Z-Axis : 65462,,,,,,
,08/05/2025  02:50:00 a. m.,Magnetic Field in X-Axis : 65405,,,,,,
,08/05/2025  02:50:00 a. m.,Magnetic Field in Y-Axis : 65332,,,,,,
,08/05/2025  02:50:00 a. m.,Magnetic Field in Z-Axis : 65474,,,,,,
,08/05/2025  03:00:00 a. m.,Magnetic Field in X-Axis : 65424,,,,,,
,08/05/2025  03:00:00 a. m.,Magnetic Field in Y-Axis : 65328,,,,,,
,08/05/2025  03:00:00 a. m.,Magnetic Field in Z-Axis : 65431,,,,,,
,08/05/2025  03:10:00 a. m.,Magnetic Field in X-Axis : 65413,,,,,,
,08/05/2025  03:10:00 a. m.,Magnetic Field in Y-Axis : 65356,,,,,,
,08/05/2025  03:10:00 a. m.,Magnetic Field in Z-Axis : 65461,,,,,,
,08/05/2025  03:20:00 a. m.,Magnetic Field in X-Axis : 65410,,,,,,
,08/05/2025  03:20:00 a. m.,Magnetic Field in Y-Axis : 65322,,,,,,
,08/05/2025  03:20:00 a. m.,Magnetic Field in Z-Axis : 65455,,,,,,
,08/05/2025  03:30:00 a. m.,Magnetic Field in X-Axis : 65428,,,,,,
,08/05/2025  03:30:00 a. m.,Magnetic Field in Y-Axis : 65328,,,,,,
,08/05/2025  03:30:00 a. m.,Magnetic Field in Z-Axis : 65430,,,,,,
,08/05/2025  03:40:00 a. m.,Magnetic Field in X-Axis : 65424,,,,,,
,08/05/2025  03:40:00 a. m.,Magnetic Field in Y-Axis : 65353,,,,,,
,08/05/2025  03:40:00 a. m.,Magnetic Field in Z-Axis : 65439,,,,,,
,08/05/2025  03:50:00 a. m.,Magnetic Field in X-Axis : 65409,,,,,,
,08/05/2025  03:50:00 a. m.,Magnetic Field in Y-Axis : 65328,,,,,,
,08/05/2025  03:50:00 a. m.,Magnetic Field in Z-Axis : 65442,,,,,,
,08/05/2025  04:00:00 a. m.,Magnetic Field in X-Axis : 65407,,,,,,
,08/05/2025  04:00:00 a. m.,Magnetic Field in Y-Axis : 65344,,,,,,
,08/05/2025  04:00:00 a. m.,Magnetic Field in Z-Axis : 65368,,,,,,
,08/05/2025  04:10:00 a. m.,Magnetic Field in X-Axis : 65410,,,,,,
,08/05/2025  04:10:00 a. m.,Magnetic Field in Y-Axis : 65353,,,,,,
,08/05/2025  04:10:00 a. m.,Magnetic Field in Z-Axis : 65451,,,,,,
,08/05/2025  04:20:00 a. m.,Magnetic Field in X-Axis : 65427,,,,,,
,08/05/2025  04:20:00 a. m.,Magnetic Field in Y-Axis : 65334,,,,,,
,08/05/2025  04:20:00 a. m.,Magnetic Field in Z-Axis : 65401,,,,,,
,08/05/2025  04:30:00 a. m.,Magnetic Field in X-Axis : 65407,,,,,,
,08/05/2025  04:30:00 a. m.,Magnetic Field in Y-Axis : 65324,,,,,,
,08/05/2025  04:30:00 a. m.,Magnetic Field in Z-Axis : 65411,,,,,,
,08/05/2025  04:40:00 a. m.,Magnetic Field in X-Axis : 65425,,,,,,
,08/05/2025  04:40:00 a. m.,Magnetic Field in Y-Axis : 65337,,,,,,
,08/05/2025  04:40:00 a. m.,Magnetic Field in Z-Axis : 65433,,,,,,
,08/05/2025  04:50:00 a. m.,Magnetic Field in X-Axis : 65404,,,,,,
,08/05/2025  04:50:00 a. m.,Magnetic Field in Y-Axis : 65332,,,,,,
,08/05/2025  04:50:00 a. m.,Magnetic Field in Z-Axis : 65391,,,,,,
,08/05/2025  05:00:00 a. m.,Magnetic Field in X-Axis : 65404,,,,,,
,08/05/2025  05:00:00 a. m.,Magnetic Field in Y-Axis : 65332,,,,,,
,08/05/2025  05:00:00 a. m.,Magnetic Field in Z-Axis : 65444,,,,,,
,08/05/2025  05:10:00 a. m.,Magnetic Field in X-Axis : 65417,,,,,,
,08/05/2025  05:10:00 a. m.,Magnetic Field in Y-Axis : 65359,,,,,,
,08/05/2025  05:10:00 a. m.,Magnetic Field in Z-Axis : 65408,,,,,,
,08/05/2025  05:20:00 a. m.,Magnetic Field in X-Axis : 65431,,,,,,
,08/05/2025  05:20:00 a. m.,Magnetic Field in Y-Axis : 65348,,,,,,
,08/05/2025  05:20:00 a. m.,Magnetic Field in Z-Axis : 65478,,,,,,
,08/05/2025  05:30:00 a. m.,Magnetic Field in X-Axis : 65425,,,,,,
,08/05/2025  05:30:00 a. m.,Magnetic Field in Y-Axis : 65322,,,,,,
,08/05/2025  05:30:00 a. m.,Magnetic Field in Z-Axis : 65419,,,,,,
,08/05/2025  05:40:00 a. m.,Magnetic Field in X-Axis : 65407,,,,,,
,08/05/2025  05:40:00 a. m.,Magnetic Field in Y-Axis : 65353,,,,,,
,08/05/2025  05:40:00 a. m.,Magnetic Field in Z-Axis : 65403,,,,,,
,08/05/2025  05:50:00 a. m.,Magnetic Field in X-Axis : 65426,,,,,,
,08/05/2025  05:50:00 a. m.,Magnetic Field in Y-Axis : 65332,,,,,,
,08/05/2025  05:50:00 a. m.,Magnetic Field in Z-Axis : 65472,,,,,,
,08/05/2025  06:00:00 a. m.,Magnetic Field in X-Axis : 65400,,,,,,
,08/05/2025  06:00:00 a. m.,Magnetic Field in Y-Axis : 65325,,,,,,
,08/05/2025  06:00:00 a. m.,Magnetic Field in Z-Axis : 65451,,,,,,
,08/05/2025  06:10:00 a. m.,Magnetic Field in X-Axis : 65418,,,,,,
,08/05/2025  06:10:00 a. m.,Magnetic Field in Y-Axis : 65335,,,,,,
,08/05/2025  06:10:00 a. m.,Magnetic Field in Z-Axis : 65403,,,,,,
,08/05/2025  06:20:00 a. m.,Magnetic Field in X-Axis : 65427,,,,,,
,08/05/2025  06:20:00 a. m.,Magnetic Field in Y-Axis : 65352,,,,,,
,08/05/2025  06:20:00 a. m.,Magnetic Field in Z-Axis : 65422,,,,,,
,08/05/2025  06:30:00 a. m.,Magnetic Field in X-Axis : 65426,,,,,,
,08/05/2025  06:30:00 a. m.,Magnetic Field in Y-Axis : 65332,,,,,,
,08/05/2025  06:30:00 a. m.,Magnetic Field in Z-Axis : 65470,,,,,,
,08/05/2025  06:40:00 a. m.,Magnetic Field in X-Axis : 65412,,,,,,
,08/05/2025  06:40:00 a. m.,Magnetic Field in Y-Axis : 65344,,,,,,
,08/05/2025  06:40:00 a. m.,Magnetic Field in Z-Axis : 65416,,,,,,
,08/05/2025  06:50:00 a. m.,Magnetic Field in X-Axis : 65409,,,,,,
,08/05/2025  06:50:00 a. m.,Magnetic Field in Y-Axis : 65355,,,,,,
,08/05/2025  06:50:00 a. m.,Magnetic Field in Z-Axis : 65426,,,,,,
,08/05/2025  07:00:00 a. m.,Magnetic Field in X-Axis : 65426,,,,,,
,08/05/2025  07:00:00 a. m.,Magnetic Field in Y-Axis : 65357,,,,,,
,08/05/2025  07:00:00 a. m.,Magnetic Field in Z-Axis : 65423,,,,,,
,08/05/2025  07:10:00 a. m.,Magnetic Field in X-Axis : 65406,,,,,,
,08/05/2025  07:10:00 a. m.,Magnetic Field in Y-Axis : 65324,,,,,,
,08/05/2025  07:10:00 a. m.,Magnetic Field in Z-Axis : 65470,,,,,,
,08/05/2025  07:20:00 a. m.,Magnetic Field in X-Axis : 65412,,,,,,
,08/05/2025  07:20:00 a. m.,Magnetic Field in Y-Axis : 65350,,,,,,
,08/05/2025  07:20:00 a. m.,Magnetic Field in Z-Axis : 65386,,,,,,
,08/05/2025  07:30:00 a. m.,Magnetic Field in X-Axis : 65409,,,,,,
,08/05/2025  07:30:00 a. m.,Magnetic Field in Y-Axis : 65329,,,,,,
,08/05/2025  07:30:00 a. m.,Magnetic Field in Z-Axis : 65395,,,,,,
,08/05/2025  07:40:00 a. m.,Magnetic Field in X-Axis : 65410,,,,,,
,08/05/2025  07:40:00 a. m.,Magnetic Field in Y-Axis : 65349,,,,,,
,08/05/2025  07:40:00 a. m.,Magnetic Field in Z-Axis : 65402,,,,,,
,08/05/2025  07:50:00 a. m.,Magnetic Field in X-Axis : 65430,,,,,,
,08/05/2025  07:50:00 a. m.,Magnetic Field in Y-Axis : 65337,,,,,,
,08/05/2025  07:50:00 a. m.,Magnetic Field in Z-Axis : 65463,,,,,,
,08/05/2025  08:00:00 a. m.,Magnetic Field in X-Axis : 65401,,,,,,
