Date,Time,X,Y,Z,Magnitud,Dias Restantes,Gas_%
2025-06-05,10:40:00,65424,65352,65416,113271.5178,13.860932588425456,42.38392666666672
2025-06-05,10:50:00,65421,65340,65433,113272.6813,13.87361600903236,42.42270999999989
2025-06-05,11:00:00,65405,65323,65457,113267.5029,13.817165793930565,42.25009666666689
2025-06-05,11:10:00,65410,65349,65458,113285.9641,14.018413034591536,42.86546999999991
2025-06-05,11:20:00,65423,65328,65366,113228.2229,13.388970897977448,40.940763333333116
2025-06-05,11:30:00,65418,65350,65403,113259.3909,13.72873613517359,41.97969666666662
2025-06-05,11:40:00,65404,65355,65387,113244.9514,13.571329816433519,41.49838000000018
2025-06-05,11:50:00,65430,65325,65429,113266.9174,13.810783204531864,42.23058000000019
2025-06-05,12:00:00,65419,65347,65438,113278.4526,13.936529481614249,42.615086666666805
2025-06-05,12:10:00,65403,65334,65369,113221.8624,13.319634501956397,40.7287466666666
2025-06-05,12:20:00,65421,65349,65465,113296.3603,14.131742967822381,43.212010000000014
2025-06-05,12:30:00,65418,65321,65442,113265.1894,13.791946117459364,42.1729800000001
2025-06-05,12:40:00,65410,65327,65389,113233.4153,13.445573728368133,41.11384333333311
2025-06-05,12:50:00,65418,65324,65433,113261.7199,13.75412477857159,42.05732999999988
2025-06-05,13:00:00,65425,65323,65382,113235.7315,13.470822837787857,41.19104999999981
2025-06-05,13:10:00,65419,65352,65383,113249.5746,13.621727745226044,41.6524866666669
2025-06-05,13:20:00,65416,65331,65410,113251.3166,13.640717447587281,41.710553333333515
2025-06-05,13:30:00,65400,65345,65377,113231.0962,13.420293005781534,41.03654
2025-06-05,13:40:00,65431,65357,65400,113269.2068,13.835740164684417,42.30689333333333
2025-06-05,13:50:00,65429,65330,65463,113288.8667,14.050054544392802,42.96222333333329
2025-06-05,14:00:00,65412,65322,65396,113235.7287,13.470792314730238,41.1909566666669
2025-06-05,14:10:00,65405,65329,65368,113219.5552,13.294483502365237,40.651840000000085
2025-06-05,14:20:00,65422,65329,65407,113251.8961,13.647034630433554,41.729869999999934
2025-06-05,14:30:00,65401,65332,65403,113239.1868,13.508489381168381,41.30622666666653
2025-06-05,14:40:00,65401,65339,65428,113257.666,13.709932841486477,41.92219999999992
2025-06-05,14:50:00,65430,65356,65436,113288.842,14.049785287419082,42.96140000000014
2025-06-05,15:00:00,65416,65328,65438,113265.7604,13.7981706410232,42.19201333333331
2025-06-05,15:10:00,65414,65343,65401,113251.8867,13.646932160168278,41.72955666666675
2025-06-05,15:20:00,65422,65354,65457,113295.2,14.119094430709966,43.17333333333323
2025-06-05,15:30:00,65430,65324,65425,113264.03,13.77930739132979,42.134333333333295
2025-06-05,15:40:00,65427,65333,65438,113274.9975,13.898865118452083,42.499916666666586
2025-06-05,15:50:00,65408,65353,65439,113276.1396,13.911315255689017,42.5379866666665
2025-06-05,16:00:00,65402,65354,65364,113229.9405,13.407694613692579,40.998016666666565
2025-06-05,16:10:00,65407,65341,65423,113259.3963,13.72879500107063,41.979876666666435
2025-06-05,16:20:00,65431,65348,65435,113284.227,13.999476747581372,42.80756666666663
2025-06-05,16:30:00,65410,65356,65377,113243.2204,13.552460026084878,41.440680000000185
2025-06-05,16:40:00,65427,65349,65398,113261.1254,13.747644079344488,42.03751333333348
2025-06-05,16:50:00,65420,65356,65368,113243.8014,13.55879356056922,41.46004666666656
2025-06-05,17:00:00,65418,65333,65389,113241.4983,13.533687255455547,41.38327666666689
2025-06-05,17:10:00,65429,65323,65452,113278.474,13.93676276498422,42.615800000000064
2025-06-05,17:20:00,65412,65344,65381,113239.76,13.514737887134768,41.325333333333155
2025-06-05,17:30:00,65407,65327,65402,113239.1901,13.508525354772287,41.3063366666669
2025-06-05,17:40:00,65407,65333,65395,113238.609,13.502190730178532,41.28696666666656
2025-06-05,17:50:00,65418,65357,65460,113296.3537,14.131671020614885,43.211790000000235
2025-06-05,18:00:00,65422,65334,65460,113285.3973,14.012234295614288,42.846576666666564
2025-06-05,18:10:00,65424,65336,65460,113287.7057,14.03739837651606,42.92352333333353
2025-06-05,18:20:00,65414,65321,65441,113262.3014,13.76046376360206,42.076713333333224
2025-06-05,18:30:00,65420,65359,65467,113302.7068,14.200926748554698,43.42356
2025-06-05,18:40:00,65418,65358,65414,113270.3592,13.848302583169625,42.34530666666688
2025-06-05,18:50:00,65405,65325,65430,113253.0554,13.659672266453873,41.76851333333325
2025-06-05,19:00:00,65406,65327,65405,113240.3452,13.521117206205854,41.34483999999987
2025-06-05,19:10:00,65431,65334,65474,113298.6849,14.15708364641528,43.28949666666643
2025-06-05,19:20:00,65428,65352,65479,113310.2225,14.28285608611873,43.67408333333345
2025-06-05,19:30:00,65429,65358,65390,113262.8549,13.76649751805506,42.095163333333524
2025-06-05,19:40:00,65403,65348,65401,113248.4186,13.609126082809478,41.613953333333484
2025-06-05,19:50:00,65424,65352,65464,113299.2453,14.163192618403391,43.308176666666505
2025-06-05,20:00:00,65426,65352,65431,113281.3362,13.96796387066645,42.71120666666684
2025-06-05,20:10:00,65421,65321,65373,113227.0701,13.376404119055529,40.90233666666657
2025-06-05,20:20:00,65404,65329,65460,113272.1195,13.86749177551544,42.40398333333336
2025-06-05,20:30:00,65421,65357,65376,113249.5742,13.621723384789176,41.652473333333425
2025-06-05,20:40:00,65430,65355,65472,113309.0628,14.270214089661543,43.63542666666665
2025-06-05,20:50:00,65423,65334,65392,113246.696,13.590347861634017,41.556533333333206
2025-06-05,21:00:00,65407,65324,65392,113231.6841,13.426701757801139,41.05613666666662
2025-06-05,21:10:00,65414,65323,65439,113262.2993,13.760440871308765,42.076643333333294
2025-06-05,21:20:00,65412,65321,65390,113231.6868,13.426731190749662,41.05622666666653
2025-06-05,21:30:00,65430,65355,65399,113266.8978,13.810569543127576,42.22992666666687
2025-06-05,21:40:00,65425,65346,65432,113277.88,13.930287516303085,42.59600000000015
2025-06-05,21:50:00,65419,65330,65437,113268.0689,13.823335812034074,42.26896333333328
2025-06-05,22:00:00,65407,65357,65369,113237.4464,13.489517120554467,41.248213333333354
2025-06-05,22:10:00,65407,65342,65410,113252.4645,13.653230811158128,41.74881666666673
2025-06-05,22:20:00,65425,65331,65453,113281.355,13.968168811196998,42.711833333333196
2025-06-05,22:30:00,65412,65359,65425,113273.8242,13.886074867143034,42.460806666666755
2025-06-05,22:40:00,65417,65344,65460,113288.2775,14.043631620953482,42.94258333333322
2025-06-05,22:50:00,65414,65359,65423,113273.824,13.886072686924521,42.46079999999978
2025-06-05,23:00:00,65410,65331,65471,113283.0945,13.987131260828228,42.769816666666884
2025-06-05,23:10:00,65403,65323,65368,113214.9379,13.244149890015876,40.497930000000146
2025-06-05,23:20:00,65423,65356,65435,113284.2217,13.99941897179343,42.80738999999982
2025-06-05,23:30:00,65430,65347,65394,113259.395,13.728780829651079,41.979833333333474
2025-06-05,23:40:00,65425,65328,65414,113257.0952,13.703710498140996,41.90317333333321
2025-06-05,23:50:00,65428,65333,65403,113255.3596,13.684790562768896,41.845319999999866
2025-07-05,00:00:00,65408,65341,65374,113231.6768,13.426622179829161,41.05589333333337
2025-07-05,00:10:00,65422,65320,65409,113247.8599,13.603035642677792,41.59532999999986
2025-07-05,00:20:00,65404,65340,65453,113274.4191,13.892559926807008,42.48063666666664
2025-07-05,00:30:00,65413,65355,65417,113267.4732,13.816842031496357,42.249106666666435
2025-07-05,00:40:00,65422,65320,65426,113257.6795,13.71008000622924,41.92264999999995
2025-07-05,00:50:00,65421,65359,65378,113251.883,13.646891826127662,41.72943333333339
2025-07-05,01:00:00,65420,65328,65416,113255.3621,13.684817815499063,41.84540333333328
2025-07-05,01:10:00,65408,65329,65415,113248.4301,13.609251445368045,41.61433666666659
2025-07-05,01:20:00,65424,65345,65404,113260.5493,13.741363960211062,42.01830999999996
2025-07-05,01:30:00,65402,65344,65453,113275.5717,13.905124525510573,42.519056666666685
2025-07-05,01:40:00,65410,65357,65365,113236.8702,13.483235911311944,41.22900666666683
2025-07-05,01:50:00,65406,65337,65454,113274.4213,13.89258390920956,42.48071000000006
2025-07-05,02:00:00,65401,65346,65380,113233.983,13.451762278328225,41.132766666666434
2025-07-05,02:10:00,65431,65343,65388,113254.2006,13.672156197076196,41.80668666666655
2025-07-05,02:20:00,65406,65325,65451,113265.7665,13.798237137684726,42.192216666666596
2025-07-05,02:30:00,65400,65348,65426,113261.1256,13.747646259562844,42.03751999999998
2025-07-05,02:40:00,65410,65341,65389,113241.4928,13.533627299449247,41.383093333333576
2025-07-05,02:50:00,65427,65340,65412,113264.0176,13.77917221778838,42.13392000000022
2025-07-05,03:00:00,65406,65336,65447,113269.7998,13.842204512273454,42.326659999999784
2025-07-05,03:10:00,65408,65339,65449,113273.8407,13.886254735161932,42.46135666666669
2025-07-05,03:20:00,65427,65359,65412,113274.98,13.898674349341087,42.4993333333332
2025-07-05,03:30:00,65406,65320,65459,113267.506,13.817199587315798,42.2501999999998
2025-07-05,03:40:00,65412,65349,65450,113282.4966,13.980613497887962,42.74988666666662
2025-07-05,03:50:00,65418,65338,65425,113265.1738,13.791776060423304,42.172460000000136
2025-07-05,04:00:00,65431,65349,65392,113259.9719,13.735069669658085,41.99906333333347
2025-07-05,04:10:00,65416,65348,65393,113251.3073,13.640616067431107,41.710243333333345
2025-07-05,04:20:00,65415,65359,65382,113250.7264,13.634283623055868,41.690879999999986
2025-07-05,04:30:00,65417,65320,65441,113263.4573,13.77306433590937,42.115243333333154
2025-07-05,04:40:00,65418,65321,65455,113272.701,13.873830760545905,42.423366666666695
2025-07-05,04:50:00,65416,65349,65401,113256.5038,13.697263592299283,41.88346000000019
2025-07-05,05:00:00,65418,65323,65364,113221.2946,13.313444861887051,40.709819999999795
2025-07-05,05:10:00,65407,65348,65418,113260.5469,13.741337797590155,42.01823000000004
2025-07-05,05:20:00,65406,65322,65395,113231.6853,13.426714839111595,41.05617666666658
2025-07-05,05:30:00,65409,65329,65446,113266.9168,13.810776663876638,42.23056000000021
2025-07-05,05:40:00,65413,65353,65460,113291.1593,14.075046388040002,43.03864333333331
2025-07-05,05:50:00,65422,65347,65395,113255.3509,13.684695723268108,41.845030000000165
2025-07-05,06:00:00,65417,65326,65456,113275.5848,13.905267329816462,42.51949333333323
2025-07-05,06:10:00,65407,65320,65420,113245.5494,13.577848669482883,41.51831333333345
2025-07-05,06:20:00,65422,65322,65451,113273.2765,13.880104339024104,42.44255000000024
2025-07-05,06:30:00,65422,65327,65417,113256.5181,13.69741947791563,41.883936666666706
2025-07-05,06:40:00,65424,65356,65430,113281.9112,13.97423199859852,42.73037333333341
2025-07-05,06:50:00,65418,65352,65455,113290.5806,14.068737926067312,43.01935333333337
2025-07-05,07:00:00,65414,65327,65397,113240.3459,13.52112483697034,41.34486333333334
2025-07-05,07:10:00,65402,65351,65451,113278.4543,13.936548013470674,42.61514333333326
2025-07-05,07:20:00,65413,65351,65409,113260.545,13.741317085515218,42.01816666666661
